0.01 368295.4780322089 387914.57565984776 640071.6049143665 1311374.0141793264
50.0 171262.7480517592 210937.95836190012 358905.0491592797 566134.8801032936
100.0 135058.26958527198 106268.26308111365 311352.68226717133 347031.0161091177
150.0 91232.99327026364 130130.06712951188 269637.34534500714 218158.6619662263
200.0 72603.94021824823 96634.45090939467 194178.91327369778 194827.58132860434
250.0 38303.060935197485 85442.08494787099 178199.4563944516 138746.40225580338
